,Locality,Type of property,Subtype of property,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Floor of appartment,Number of floors,Balcony,State of the property,Build Year,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Entry phone,Elevator,Number of showers,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage
1906,1083 Ganshoren,flat,apartment,195000,2,84.0,Fully equipped,1,1,3,,0,Normal,1965,11.39733322599207,0,28.0,1,7.0,1,1,1,2,1,2.0,9.225781356205621,0,0,1,0,267.3767675032666,7.490415166732596,0
1907,1083 Ganshoren,flat,apartment,179000,2,92.0,Partially equipped,1,1,9,,0,Normal,,12.482793533229408,0,30.0,0,10.023186894925628,1,0,1,4,1,8.0,10.104427199653776,0,0,1,0,292.8412215511968,8.203788039754748,0
1908,1083 Ganshoren,flat,apartment,149000,1,69.0,Super equipped,1,1,6,6,0,Normal,1965,12.0,0,25.0,1,7.51739017119422,1,1,1,2,1,1.0,7.578320399740331,1,0,1,0,219.6309161633976,6.152841029816061,1
1909,1083 Ganshoren,flat,apartment,215000,2,87.0,Partially equipped,1,1,6,8,0,Normal,1968,13.0,0,32.0,0,9.0,1,1,1,2,0,0,15.0,0,0,1,0,276.9259377712404,7.757929994115903,1
1910,1083 Ganshoren,flat,apartment,149000,1,57.0,Partially equipped,1,1,3,,0,Normal,,7.733904689066047,0,16.0,0,6.21001796750827,1,0,1,2,1,2.0,6.260351634568099,0,0,1,0,181.43423509150236,5.082781720282833,0
1911,1083 Ganshoren,flat,apartment,159000,1,45.0,Partially equipped,1,1,-1,,0,Normal,,6.1057142282100365,0,21.0,0,4.902645763822318,1,0,1,2,1,29.0,4.9423828693958685,0,0,1,0,143.2375540196071,4.012722410749605,0
1912,1083 Ganshoren,flat,apartment,225000,2,93.0,Partially equipped,1,1,2,,0,Normal,,12.618476071634076,0,32.0,0,10.132134578566124,1,0,1,2,1,12.0,10.214257930084795,0,0,1,0,296.024278307188,8.292959648882517,1
1913,1083 Ganshoren,flat,apartment,249000,2,92.0,Partially equipped,1,1,,5,0,Normal,1958,12.482793533229408,0,30.0,0,10.023186894925628,1,1,1,2,1,7.0,10.104427199653776,0,0,1,0,292.8412215511968,8.203788039754748,1
1914,1083 Ganshoren,flat,apartment,240000,2,110.0,Super equipped,1,1,14,,0,Normal,1968,14.925079224513423,0,35.0,1,12.0,1,1,1,2,1,13.0,12.081380347412122,1,0,1,0,350.1362431590396,9.80887700405459,1
1915,1083 Ganshoren,flat,apartment,200000,2,82.0,Super equipped,1,1,,25,0,Normal,1977,11.125968149182734,0,30.0,0,8.933710058520669,1,1,1,2,1,16.0,9.006119895343582,0,0,1,0,261.0106539912841,7.312071948477058,0
1916,1083 Ganshoren,flat,apartment,209000,2,85.0,Partially equipped,1,1,5,,0,Normal,1963,11.533015764396737,0,28.0,1,10.0,1,1,1,2,1,9.0,9.33561208663664,0,0,1,0,270.5598242592579,7.579586775860365,0
1917,1083 Ganshoren,flat,apartment,175000,2,92.0,Partially equipped,1,1,2,13,0,To be renovated,1968,14.0,0,30.0,1,9.0,1,1,1,2,1,16.0,12.0,0,0,1,0,292.8412215511968,8.203788039754748,0
1918,1083 Ganshoren,flat,apartment,245000,2,80.0,Partially equipped,1,1,,5,0,Normal,1950,10.854603072373399,0,27.0,0,8.715814691239675,1,1,1,2,1,2.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,1
1919,1083 Ganshoren,flat,apartment,230000,2,95.0,Partially equipped,1,1,4,,0,Normal,,12.889841148443411,0,32.0,0,10.350029945847115,1,0,1,2,1,3.0,10.433919390946834,0,0,1,0,302.3903918191706,8.471302867138055,1
1920,1083 Ganshoren,flat,apartment,200000,2,88.0,Partially equipped,1,1,4,,0,Normal,1967,11.940063379610738,0,28.0,1,9.0,1,1,1,2,1,3.0,9.665104277929698,0,0,1,0,280.1089945272317,7.847101603243672,0
1921,1083 Ganshoren,flat,apartment,200000,2,88.0,Partially equipped,1,1,2,,0,Normal,1967,11.940063379610738,0,28.0,1,9.0,1,1,1,2,1,3.0,9.665104277929698,0,0,1,0,280.1089945272317,7.847101603243672,0
1922,1083 Ganshoren,flat,apartment,170000,1,60.0,Partially equipped,1,1,,12,0,Normal,1972,8.140952304280049,0,23.0,0,6.536861018429757,1,1,1,4,1,8.0,6.589843825861157,0,0,1,0,190.98340535947617,5.35029654766614,0
